family_id,n,k,family,seed,planted_mask,alpha_target,alpha,m,n_solutions,beta0,beta1,beta2,skeleton_beta1,cubical_beta1,fill_gap,girth,truncated,n_edges,n_faces,n_cubes,built_dim,total_ms
16,14,3,planted,1015,3400,1.5,1.5,21,959,1,0,1,2244,0,2244,,False,3202,4087,2470,3,192.9399000000558
16,14,3,planted,1015,3400,1.6,1.5714285714285714,22,818,1,0,0,1828,0,1828,,False,2645,3269,1919,3,143.59150000018417
16,14,3,planted,1015,3400,1.7,1.7142857142857142,24,729,1,0,0,1565,0,1565,4,False,2293,2732,1528,3,123.28319999869564
16,14,3,planted,1015,3400,1.8,1.7857142857142858,25,631,1,0,0,1269,0,1269,4,False,1899,2141,1115,3,107.77059999963967
16,14,3,planted,1015,3400,1.9,1.9285714285714286,27,611,1,0,0,1227,0,1227,4,False,1837,2073,1085,3,107.6680000005581
16,14,3,planted,1015,3400,2.0,2.0,28,446,1,1,0,797,1,796,4,False,1242,1284,614,3,74.76630000019213
16,14,3,planted,1015,3400,2.1,2.0714285714285716,29,414,1,0,0,712,0,712,4,False,1125,1130,523,3,70.97789999897941
16,14,3,planted,1015,3400,2.2,2.2142857142857144,31,368,1,0,0,631,0,631,4,False,998,1011,481,3,71.27799999943818
16,14,3,planted,1015,3400,2.3,2.2857142857142856,32,284,2,0,0,467,0,467,4,False,749,763,384,3,63.1310000007943
16,14,3,planted,1015,3400,2.4,2.4285714285714284,34,266,2,0,0,409,0,409,4,False,673,638,285,3,66.74960000054853
16,14,3,planted,1015,3400,2.5,2.5,35,246,1,0,0,390,0,390,4,False,635,615,281,3,66.17279999954917
16,14,3,planted,1015,3400,2.6,2.5714285714285716,36,196,2,0,0,318,0,318,4,False,512,521,259,3,61.18369999967399
16,14,3,planted,1015,3400,2.7,2.7142857142857144,38,172,2,0,0,239,0,239,4,False,409,353,132,3,52.50750000050175
16,14,3,planted,1015,3400,2.8,2.7857142857142856,39,144,2,0,0,181,0,181,4,False,323,260,91,3,51.633200000651414
16,14,3,planted,1015,3400,2.9,2.9285714285714284,41,142,2,0,0,180,0,180,4,False,320,259,91,3,51.62190000010014
16,14,3,planted,1015,3400,3.0,3.0,42,120,3,0,0,151,0,151,4,False,268,217,76,3,61.47389999932784
16,14,3,planted,1015,3400,3.1,3.0714285714285716,43,120,3,0,0,151,0,151,4,False,268,217,76,3,49.29280000033032
16,14,3,planted,1015,3400,3.2,3.2142857142857144,45,120,3,0,0,151,0,151,4,False,268,217,76,3,52.010000001246226
16,14,3,planted,1015,3400,3.3,3.2857142857142856,46,113,3,0,0,139,0,139,4,False,249,199,69,3,52.233100001103594
16,14,3,planted,1015,3400,3.4,3.4285714285714284,48,38,3,0,0,24,0,24,4,False,59,28,4,3,47.759299999597715
16,14,3,planted,1015,3400,3.5,3.5,49,38,3,0,0,24,0,24,4,False,59,28,4,3,44.55319999942731
16,14,3,planted,1015,3400,3.75,3.7142857142857144,52,17,2,0,0,8,0,8,4,False,23,8,0,3,43.24500000075204
16,14,3,planted,1015,3400,4.0,4.0,56,11,2,0,0,4,0,4,4,False,13,4,0,3,37.357999999585445
16,14,3,planted,1015,3400,4.25,4.285714285714286,60,9,2,0,0,3,0,3,4,False,10,3,0,3,30.28439999980037
16,14,3,planted,1015,3400,4.5,4.5,63,7,2,0,0,2,0,2,4,False,7,2,0,3,31.26489999885962
16,14,3,planted,1015,3400,4.75,4.714285714285714,66,7,2,0,0,2,0,2,4,False,7,2,0,3,67.97290000031353
16,14,3,planted,1015,3400,5.0,5.0,70,6,1,0,0,2,0,2,4,False,7,2,0,3,59.18759999985923
17,14,3,planted,1016,11954,1.0,1.0,14,2410,1,0,0,8080,0,8080,,False,10489,18932,18159,3,2554.4441000001825
17,14,3,planted,1016,11954,1.25,1.2857142857142858,18,1656,1,0,0,4782,0,4782,,False,6437,10052,7993,3,673.951799999486
17,14,3,planted,1016,11954,1.5,1.5,21,1228,1,0,0,3229,0,3229,,False,4456,6428,4654,3,351.550600000337
17,14,3,planted,1016,11954,1.6,1.5714285714285714,22,1082,1,0,0,2772,0,2772,,False,3853,5463,3915,3,276.33090000017546
17,14,3,planted,1016,11954,1.7,1.7142857142857142,24,837,1,0,0,1884,0,1884,,False,2720,3396,2032,3,139.0188000004855
17,14,3,planted,1016,11954,1.8,1.7857142857142858,25,803,1,0,0,1803,0,1803,,False,2605,3249,1945,3,150.37610000035784
17,14,3,planted,1016,11954,1.9,1.9285714285714286,27,557,1,2,0,1048,2,1046,4,False,1604,1720,857,3,71.49530000060622
17,14,3,planted,1016,11954,2.0,2.0,28,486,1,2,0,847,2,845,4,False,1332,1319,572,3,61.85809999988123
17,14,3,planted,1016,11954,2.1,2.0714285714285716,29,386,1,2,0,630,2,628,4,False,1015,963,405,3,53.13460000070336
17,14,3,planted,1016,11954,2.2,2.2142857142857144,31,323,1,2,0,484,2,482,4,False,806,704,256,3,50.08399999860558
17,14,3,planted,1016,11954,2.3,2.2857142857142856,32,296,1,2,0,442,2,440,4,False,737,642,233,3,54.58029999863356
17,14,3,planted,1016,11954,2.4,2.4285714285714284,34,221,1,0,0,278,0,278,4,False,498,374,103,3,44.03889999957755
17,14,3,planted,1016,11954,2.5,2.5,35,210,1,0,0,263,0,263,4,False,472,354,98,3,44.28860000007262
17,14,3,planted,1016,11954,2.6,2.5714285714285716,36,174,1,0,0,194,0,194,4,False,367,253,62,3,43.309899998348556
17,14,3,planted,1016,11954,2.7,2.7142857142857144,38,147,1,0,0,150,0,150,4,False,296,188,38,3,44.405799999367446
17,14,3,planted,1016,11954,2.8,2.7857142857142856,39,132,1,0,0,128,0,128,4,False,259,158,30,3,39.19979999955103
17,14,3,planted,1016,11954,2.9,2.9285714285714284,41,86,2,0,0,67,0,67,4,False,151,80,13,3,34.00820000024396
17,14,3,planted,1016,11954,3.0,3.0,42,85,2,0,0,66,0,66,4,False,149,79,13,3,36.1254999988887
17,14,3,planted,1016,11954,3.1,3.0714285714285716,43,84,2,0,0,66,0,66,4,False,148,79,13,3,36.20580000097107
17,14,3,planted,1016,11954,3.2,3.2142857142857144,45,58,3,0,0,39,0,39,4,False,94,47,8,3,35.74710000066261
17,14,3,planted,1016,11954,3.3,3.2857142857142856,46,54,3,0,0,37,0,37,4,False,88,45,8,3,34.7366999994847
17,14,3,planted,1016,11954,3.4,3.4285714285714284,48,51,3,0,0,36,0,36,4,False,84,44,8,3,35.98670000064885
17,14,3,planted,1016,11954,3.5,3.5,49,51,3,0,0,36,0,36,4,False,84,44,8,3,33.022100000380306
17,14,3,planted,1016,11954,3.75,3.7142857142857144,52,47,3,0,0,29,0,29,4,False,73,34,5,3,30.184499999450054
17,14,3,planted,1016,11954,4.0,4.0,56,41,3,0,0,25,0,25,4,False,63,29,4,3,33.45489999992424
17,14,3,planted,1016,11954,4.25,4.285714285714286,60,9,3,0,0,1,0,1,4,False,7,1,0,3,37.05690000060713
17,14,3,planted,1016,11954,4.5,4.5,63,6,3,0,0,0,0,0,,False,3,0,0,3,30.55609999864828
17,14,3,planted,1016,11954,4.75,4.714285714285714,66,4,3,0,0,0,0,0,,False,1,0,0,3,37.26429999915126
17,14,3,planted,1016,11954,5.0,5.0,70,2,1,0,0,0,0,0,,False,1,0,0,3,34.52429999924789
18,14,3,planted,1017,15771,1.0,1.0,14,2572,1,9241,,9241,,,,True,11812,0,0,1,44.53720000128669
18,14,3,planted,1017,15771,1.25,1.2857142857142858,18,1676,1,0,0,5381,0,5381,,False,7056,12432,11862,3,1630.8694000017567
18,14,3,planted,1017,15771,1.5,1.5,21,1259,1,0,0,3569,0,3569,,False,4827,7586,6291,3,517.3493999991479
18,14,3,planted,1017,15771,1.6,1.5714285714285714,22,1007,1,0,0,2637,0,2637,,False,3643,5261,3843,3,266.65329999923415
18,14,3,planted,1017,15771,1.7,1.7142857142857142,24,790,1,0,0,1857,0,1857,4,False,2646,3490,2304,3,141.20329999968817
18,14,3,planted,1017,15771,1.8,1.7857142857142858,25,598,1,1,0,1235,1,1234,4,False,1832,2126,1157,3,84.61700000043493
18,14,3,planted,1017,15771,1.9,1.9285714285714286,27,558,1,1,0,1128,1,1127,4,False,1685,1923,1030,3,79.8718000005465
18,14,3,planted,1017,15771,2.0,2.0,28,553,1,1,0,1119,1,1118,4,False,1671,1909,1024,3,75.73919999958889
18,14,3,planted,1017,15771,2.1,2.0714285714285716,29,553,1,1,0,1119,1,1118,4,False,1671,1909,1024,3,81.0899000007339
18,14,3,planted,1017,15771,2.2,2.2142857142857144,31,478,1,1,0,952,1,951,4,False,1429,1635,893,3,77.80230000025767
18,14,3,planted,1017,15771,2.3,2.2857142857142856,32,353,1,0,0,593,0,593,4,False,945,926,401,3,47.91130000012345
18,14,3,planted,1017,15771,2.4,2.4285714285714284,34,282,1,0,0,452,0,452,4,False,733,688,278,3,44.323699999949895
18,14,3,planted,1017,15771,2.5,2.5,35,215,1,0,0,312,0,312,4,False,526,445,147,3,46.731399999771384
18,14,3,planted,1017,15771,2.6,2.5714285714285716,36,141,3,0,0,162,0,162,4,False,300,222,67,3,50.57669999951031
18,14,3,planted,1017,15771,2.7,2.7142857142857144,38,111,3,0,0,108,0,108,4,False,216,140,35,3,37.169400000493624
18,14,3,planted,1017,15771,2.8,2.7857142857142856,39,83,5,0,0,81,0,81,4,False,159,108,30,3,42.448300000614836
18,14,3,planted,1017,15771,2.9,2.9285714285714284,41,60,6,0,0,44,0,44,4,False,98,54,10,3,35.92879999996512
18,14,3,planted,1017,15771,3.0,3.0,42,42,6,0,0,23,0,23,4,False,59,27,4,3,34.71940000054019
18,14,3,planted,1017,15771,3.1,3.0714285714285716,43,42,6,0,0,23,0,23,4,False,59,27,4,3,32.10600000056729
18,14,3,planted,1017,15771,3.2,3.2142857142857144,45,42,6,0,0,23,0,23,4,False,59,27,4,3,37.217500001133885
18,14,3,planted,1017,15771,3.3,3.2857142857142856,46,38,6,0,0,15,0,15,4,False,47,16,1,3,30.695100000230013
18,14,3,planted,1017,15771,3.4,3.4285714285714284,48,38,6,0,0,15,0,15,4,False,47,16,1,3,36.46679999837943
18,14,3,planted,1017,15771,3.5,3.5,49,34,6,0,0,11,0,11,4,False,39,11,0,3,32.77189999971597
18,14,3,planted,1017,15771,3.75,3.7142857142857144,52,27,6,0,0,6,0,6,4,False,27,6,0,3,37.18189999926835
18,14,3,planted,1017,15771,4.0,4.0,56,20,4,0,0,6,0,6,4,False,22,6,0,3,34.672399999180925
18,14,3,planted,1017,15771,4.25,4.285714285714286,60,18,3,0,0,6,0,6,4,False,21,6,0,3,31.571200001053512
18,14,3,planted,1017,15771,4.5,4.5,63,16,3,0,0,5,0,5,4,False,18,5,0,3,36.13419999965117
18,14,3,planted,1017,15771,4.75,4.714285714285714,66,15,3,0,0,4,0,4,4,False,16,4,0,3,33.84310000001278
18,14,3,planted,1017,15771,5.0,5.0,70,10,3,0,0,1,0,1,4,False,8,1,0,3,30.92339999966498
19,14,3,planted,1018,12909,1.0,1.0,14,2456,1,0,0,8031,0,8031,,False,10486,18670,17921,3,2910.5909999998403
19,14,3,planted,1018,12909,1.25,1.2857142857142858,18,1536,1,0,0,4307,0,4307,,False,5842,9097,7500,3,947.2070000010717
19,14,3,planted,1018,12909,1.5,1.5,21,885,2,2,0,1956,2,1954,,False,2839,3584,2304,3,266.11749999938183
19,14,3,planted,1018,12909,1.6,1.5714285714285714,22,797,2,3,0,1743,3,1740,4,False,2538,3225,2125,3,162.9529999991064
19,14,3,planted,1018,12909,1.7,1.7142857142857142,24,620,3,3,0,1192,3,1189,4,False,1809,2052,1174,3,106.46939999969618
19,14,3,planted,1018,12909,1.8,1.7857142857142858,25,555,3,3,0,1013,3,1010,4,False,1565,1714,954,3,87.62729999943986
19,14,3,planted,1018,12909,1.9,1.9285714285714286,27,412,3,3,0,665,3,662,4,False,1074,1037,465,3,62.111500001265085
19,14,3,planted,1018,12909,2.0,2.0,28,386,3,3,0,612,3,609,4,False,995,945,409,3,60.03210000017134
19,14,3,planted,1018,12909,2.1,2.0714285714285716,29,305,4,4,0,395,4,391,4,False,696,544,171,3,46.788900001047296
19,14,3,planted,1018,12909,2.2,2.2142857142857144,31,264,4,4,0,311,4,307,4,False,571,417,122,3,45.26319999968109
19,14,3,planted,1018,12909,2.3,2.2857142857142856,32,244,4,3,0,287,3,284,4,False,527,387,115,3,49.43269999967015
19,14,3,planted,1018,12909,2.4,2.4285714285714284,34,217,3,3,0,249,3,246,4,False,463,331,95,3,38.901699999769335
19,14,3,planted,1018,12909,2.5,2.5,35,209,3,3,0,239,3,236,4,False,445,318,92,3,39.005800001177704
19,14,3,planted,1018,12909,2.6,2.5714285714285716,36,206,3,3,0,235,3,232,4,False,438,313,91,3,45.627600000443636
19,14,3,planted,1018,12909,2.7,2.7142857142857144,38,182,2,1,0,210,1,209,4,False,390,288,89,3,43.51150000002235
19,14,3,planted,1018,12909,2.8,2.7857142857142856,39,176,2,1,0,195,1,194,4,False,369,264,79,3,40.90589999941585
19,14,3,planted,1018,12909,2.9,2.9285714285714284,41,147,3,0,0,167,0,167,4,False,311,232,74,3,40.012100000240025
19,14,3,planted,1018,12909,3.0,3.0,42,128,4,0,0,143,0,143,4,False,267,203,69,3,39.281299999856856
19,14,3,planted,1018,12909,3.1,3.0714285714285716,43,128,4,0,0,143,0,143,4,False,267,203,69,3,37.5051999999414
19,14,3,planted,1018,12909,3.2,3.2142857142857144,45,115,2,0,0,140,0,140,4,False,253,200,69,3,39.45860000021639
19,14,3,planted,1018,12909,3.3,3.2857142857142856,46,107,2,0,0,128,0,128,4,False,233,180,59,3,35.92519999983779
19,14,3,planted,1018,12909,3.4,3.4285714285714284,48,107,2,0,0,128,0,128,4,False,233,180,59,3,35.96269999979995
19,14,3,planted,1018,12909,3.5,3.5,49,59,3,0,0,44,0,44,4,False,100,55,12,3,35.33960000095249
19,14,3,planted,1018,12909,3.75,3.7142857142857144,52,37,4,0,0,24,0,24,4,False,57,28,4,3,39.46149999865156
19,14,3,planted,1018,12909,4.0,4.0,56,26,4,0,0,10,0,10,4,False,32,11,1,3,34.62310000031721
19,14,3,planted,1018,12909,4.25,4.285714285714286,60,24,3,0,0,10,0,10,4,False,31,11,1,3,114.62339999889082
19,14,3,planted,1018,12909,4.5,4.5,63,24,3,0,0,10,0,10,4,False,31,11,1,3,51.14099999991595
19,14,3,planted,1018,12909,4.75,4.714285714285714,66,9,1,0,0,2,0,2,4,False,10,2,0,3,33.387800000127754
19,14,3,planted,1018,12909,5.0,5.0,70,9,1,0,0,2,0,2,4,False,10,2,0,3,34.237100000609644
20,14,3,planted,1019,1122,1.0,1.0,14,3028,1,11477,,11477,,,,True,14504,0,0,1,49.038999999538646
20,14,3,planted,1019,1122,1.25,1.2857142857142858,18,1944,1,0,0,6587,0,6587,,False,8530,15819,16076,3,2417.229299999235
20,14,3,planted,1019,1122,1.5,1.5,21,1034,1,0,0,2638,0,2638,,False,3671,5147,3568,3,286.56450000016775
20,14,3,planted,1019,1122,1.6,1.5714285714285714,22,862,1,0,0,2110,0,2110,,False,2971,4033,2698,3,219.8277000006783
20,14,3,planted,1019,1122,1.7,1.7142857142857142,24,692,1,0,0,1531,0,1531,4,False,2222,2762,1654,3,119.49679999997898
20,14,3,planted,1019,1122,1.8,1.7857142857142858,25,675,1,0,0,1478,0,1478,4,False,2152,2654,1577,3,117.79849999948055
20,14,3,planted,1019,1122,1.9,1.9285714285714286,27,606,1,0,0,1304,0,1304,4,False,1909,2316,1343,3,103.80719999920984
20,14,3,planted,1019,1122,2.0,2.0,28,388,1,0,0,691,0,691,4,False,1078,1118,535,3,63.41059999977006
20,14,3,planted,1019,1122,2.1,2.0714285714285716,29,291,2,0,0,495,0,495,4,False,784,811,406,3,56.85489999996207
20,14,3,planted,1019,1122,2.2,2.2142857142857144,31,214,3,0,0,285,0,285,4,False,496,412,145,3,46.79100000066683
20,14,3,planted,1019,1122,2.3,2.2857142857142856,32,193,3,0,0,256,0,256,4,False,446,374,136,3,51.383799998802715
20,14,3,planted,1019,1122,2.4,2.4285714285714284,34,169,3,0,0,203,0,203,4,False,369,285,92,3,43.32830000021204
20,14,3,planted,1019,1122,2.5,2.5,35,151,3,0,0,170,0,170,4,False,318,233,70,3,41.41390000040701
20,14,3,planted,1019,1122,2.6,2.5714285714285716,36,145,3,0,0,165,0,165,4,False,307,228,70,3,41.60040000169829
20,14,3,planted,1019,1122,2.7,2.7142857142857144,38,113,5,0,0,121,0,121,4,False,229,163,46,3,49.475199999506
20,14,3,planted,1019,1122,2.8,2.7857142857142856,39,67,4,0,0,53,0,53,4,False,116,64,11,3,34.616999999343534
20,14,3,planted,1019,1122,2.9,2.9285714285714284,41,32,6,0,0,8,0,8,4,False,34,8,0,3,35.36390000044776
20,14,3,planted,1019,1122,3.0,3.0,42,29,5,0,0,8,0,8,4,False,32,8,0,3,33.08239999932994
20,14,3,planted,1019,1122,3.1,3.0714285714285716,43,20,4,0,0,5,0,5,4,False,21,5,0,3,38.139700000101584
20,14,3,planted,1019,1122,3.2,3.2142857142857144,45,19,4,0,0,5,0,5,4,False,20,5,0,3,38.74609999911627
20,14,3,planted,1019,1122,3.3,3.2857142857142856,46,19,4,0,0,5,0,5,4,False,20,5,0,3,35.296300000482006
20,14,3,planted,1019,1122,3.4,3.4285714285714284,48,15,4,0,0,3,0,3,4,False,14,3,0,3,33.70100000029197
20,14,3,planted,1019,1122,3.5,3.5,49,14,3,0,0,3,0,3,4,False,14,3,0,3,37.68660000059754
20,14,3,planted,1019,1122,3.75,3.7142857142857144,52,14,3,0,0,3,0,3,4,False,14,3,0,3,34.93989999878977
20,14,3,planted,1019,1122,4.0,4.0,56,12,2,0,0,3,0,3,4,False,13,3,0,3,39.50540000005276
20,14,3,planted,1019,1122,4.25,4.285714285714286,60,8,2,0,0,2,0,2,4,False,8,2,0,3,37.4071999995067
20,14,3,planted,1019,1122,4.5,4.5,63,6,1,0,0,2,0,2,4,False,7,2,0,3,38.078900000982685
20,14,3,planted,1019,1122,4.75,4.714285714285714,66,3,1,0,0,0,0,0,,False,2,0,0,3,33.55419999934384
20,14,3,planted,1019,1122,5.0,5.0,70,3,1,0,0,0,0,0,,False,2,0,0,3,34.792299999026
21,14,3,planted,1020,3692,1.0,1.0,14,3280,1,12450,,12450,,,,True,15729,0,0,1,54.21250000108557
21,14,3,planted,1020,3692,1.25,1.2857142857142858,18,2112,1,0,0,7084,0,7084,,False,9195,16834,16783,3,3048.5435999999027
21,14,3,planted,1020,3692,1.5,1.5,21,1312,1,0,0,3627,0,3627,,False,4938,7566,6067,3,552.1528000008402
21,14,3,planted,1020,3692,1.6,1.5714285714285714,22,1176,1,0,0,3136,0,3136,,False,4311,6380,4879,3,423.0195999989519
21,14,3,planted,1020,3692,1.7,1.7142857142857142,24,961,1,0,0,2472,0,2472,,False,3432,5019,3871,3,336.68390000093495
21,14,3,planted,1020,3692,1.8,1.7857142857142858,25,825,1,0,0,1964,0,1964,,False,2788,3777,2628,3,203.15450000089186
21,14,3,planted,1020,3692,1.9,1.9285714285714286,27,635,1,0,0,1358,0,1358,4,False,1992,2443,1492,3,110.21460000119987
21,14,3,planted,1020,3692,2.0,2.0,28,635,1,0,0,1358,0,1358,4,False,1992,2443,1492,3,115.2129000001878
21,14,3,planted,1020,3692,2.1,2.0714285714285716,29,463,2,0,0,888,0,888,4,False,1349,1508,810,3,80.8180000003631
21,14,3,planted,1020,3692,2.2,2.2142857142857144,31,423,2,0,0,808,0,808,4,False,1229,1375,743,3,76.20780000070226
21,14,3,planted,1020,3692,2.3,2.2857142857142856,32,385,2,0,0,725,0,725,4,False,1108,1231,668,3,68.71059999866702
21,14,3,planted,1020,3692,2.4,2.4285714285714284,34,340,2,0,0,628,0,628,4,False,966,1058,564,3,64.9052999997366
21,14,3,planted,1020,3692,2.5,2.5,35,336,2,0,0,626,0,626,4,False,960,1056,564,3,64.6431000004668
21,14,3,planted,1020,3692,2.6,2.5714285714285716,36,331,2,0,0,621,0,621,4,False,950,1050,563,3,64.83509999998205
21,14,3,planted,1020,3692,2.7,2.7142857142857144,38,248,2,1,0,416,1,415,4,False,662,667,314,3,60.84709999959159
21,14,3,planted,1020,3692,2.8,2.7857142857142856,39,208,2,1,0,320,1,319,4,False,526,489,202,3,45.87520000131917
21,14,3,planted,1020,3692,2.9,2.9285714285714284,41,190,2,1,0,291,1,290,4,False,479,442,180,3,53.34970000149042
21,14,3,planted,1020,3692,3.0,3.0,42,159,2,0,0,212,0,212,4,False,369,301,100,3,47.03479999989213
21,14,3,planted,1020,3692,3.1,3.0714285714285716,43,148,2,0,0,194,0,194,4,False,340,275,91,3,47.5231000000349
21,14,3,planted,1020,3692,3.2,3.2142857142857144,45,134,2,0,0,160,0,160,4,False,292,218,64,3,50.447100000383216
21,14,3,planted,1020,3692,3.3,3.2857142857142856,46,123,2,0,0,148,0,148,4,False,269,204,62,3,45.12520000025688
21,14,3,planted,1020,3692,3.4,3.4285714285714284,48,107,2,0,0,126,0,126,4,False,231,172,51,3,46.50079999919399
21,14,3,planted,1020,3692,3.5,3.5,49,92,2,0,0,94,0,94,4,False,184,119,26,3,43.166899999050656
21,14,3,planted,1020,3692,3.75,3.7142857142857144,52,90,2,0,0,91,0,91,4,False,179,115,25,3,42.67770000114979
21,14,3,planted,1020,3692,4.0,4.0,56,60,3,0,0,47,0,47,4,False,104,56,10,3,39.86660000009579
21,14,3,planted,1020,3692,4.25,4.285714285714286,60,48,2,0,0,37,0,37,4,False,83,45,9,3,38.85509999963688
21,14,3,planted,1020,3692,4.5,4.5,63,48,2,0,0,37,0,37,4,False,83,45,9,3,40.3279999991355
21,14,3,planted,1020,3692,4.75,4.714285714285714,66,48,2,0,0,37,0,37,4,False,83,45,9,3,39.61709999930463
21,14,3,planted,1020,3692,5.0,5.0,70,28,3,0,0,14,0,14,4,False,39,16,2,3,39.08740000042599
22,14,3,planted,1021,5841,1.0,1.0,14,2112,1,0,0,7181,0,7181,,False,9292,17378,18030,3,3712.3775000000023
22,14,3,planted,1021,5841,1.25,1.2857142857142858,18,1296,1,0,0,3934,0,3934,,False,5229,8853,8206,3,953.6607999998523
22,14,3,planted,1021,5841,1.5,1.5,21,699,1,0,0,1823,0,1823,4,False,2521,3704,2842,3,231.6246999998839
22,14,3,planted,1021,5841,1.6,1.5714285714285714,22,690,1,0,0,1800,0,1800,4,False,2489,3662,2818,3,239.04399999992165
22,14,3,planted,1021,5841,1.7,1.7142857142857142,24,603,1,0,0,1448,0,1448,4,False,2050,2751,1824,3,153.6104000006162
22,14,3,planted,1021,5841,1.8,1.7857142857142858,25,512,1,0,0,1174,0,1174,4,False,1685,2202,1434,3,160.46190000088245
22,14,3,planted,1021,5841,1.9,1.9285714285714286,27,512,1,0,0,1174,0,1174,4,False,1685,2202,1434,3,115.80300000059651
22,14,3,planted,1021,5841,2.0,2.0,28,410,1,0,0,906,0,906,4,False,1315,1680,1075,3,93.60279999964405
22,14,3,planted,1021,5841,2.1,2.0714285714285716,29,364,1,0,0,778,0,778,4,False,1141,1423,890,3,80.72770000035234
22,14,3,planted,1021,5841,2.2,2.2142857142857144,31,321,3,0,0,655,0,655,4,False,973,1198,754,3,72.49619999856804
22,14,3,planted,1021,5841,2.3,2.2857142857142856,32,320,3,0,0,653,0,653,4,False,970,1195,753,3,75.8983999985503
22,14,3,planted,1021,5841,2.4,2.4285714285714284,34,216,4,0,0,387,0,387,4,False,599,664,363,3,52.007799999046256
22,14,3,planted,1021,5841,2.5,2.5,35,123,4,0,0,175,0,175,4,False,294,268,110,3,34.79220000008354
22,14,3,planted,1021,5841,2.6,2.5714285714285716,36,86,3,0,0,117,0,117,4,False,200,174,66,3,42.26340000059281
22,14,3,planted,1021,5841,2.7,2.7142857142857144,38,86,3,0,0,117,0,117,4,False,200,174,66,3,34.761800001433585
22,14,3,planted,1021,5841,2.8,2.7857142857142856,39,86,3,0,0,117,0,117,4,False,200,174,66,3,41.425499999604654
22,14,3,planted,1021,5841,2.9,2.9285714285714284,41,86,3,0,0,117,0,117,4,False,200,174,66,3,35.59510000013688
22,14,3,planted,1021,5841,3.0,3.0,42,63,2,0,0,67,0,67,4,False,128,85,18,3,33.18009999929927
22,14,3,planted,1021,5841,3.1,3.0714285714285716,43,63,2,0,0,67,0,67,4,False,128,85,18,3,32.55840000019816
22,14,3,planted,1021,5841,3.2,3.2142857142857144,45,63,2,0,0,67,0,67,4,False,128,85,18,3,33.726300000125775
22,14,3,planted,1021,5841,3.3,3.2857142857142856,46,59,1,0,0,64,0,64,4,False,122,82,18,3,36.49359999872104
22,14,3,planted,1021,5841,3.4,3.4285714285714284,48,36,2,0,0,25,0,25,4,False,59,29,4,3,33.52460000132851
22,14,3,planted,1021,5841,3.5,3.5,49,36,2,0,0,25,0,25,4,False,59,29,4,3,34.51700000005076
22,14,3,planted,1021,5841,3.75,3.7142857142857144,52,18,2,0,0,7,0,7,4,False,23,7,0,3,33.91399999964051
22,14,3,planted,1021,5841,4.0,4.0,56,11,3,0,0,2,0,2,4,False,10,2,0,3,31.370100001367973
22,14,3,planted,1021,5841,4.25,4.285714285714286,60,11,3,0,0,2,0,2,4,False,10,2,0,3,34.493299999667215
22,14,3,planted,1021,5841,4.5,4.5,63,9,2,0,0,2,0,2,4,False,9,2,0,3,31.280300001526484
22,14,3,planted,1021,5841,4.75,4.714285714285714,66,9,2,0,0,2,0,2,4,False,9,2,0,3,31.098899999051355
22,14,3,planted,1021,5841,5.0,5.0,70,6,1,0,0,2,0,2,4,False,7,2,0,3,34.12740000021586
23,14,3,planted,1022,4339,1.0,1.0,14,2364,1,0,0,7977,0,7977,,False,10340,18945,18771,3,2949.6312999999645
23,14,3,planted,1022,4339,1.25,1.2857142857142858,18,1470,1,0,0,4374,0,4374,,False,5843,9526,8158,3,1092.0622999983607
23,14,3,planted,1022,4339,1.5,1.5,21,848,1,0,0,2058,0,2058,,False,2905,3913,2616,3,267.4370999993698
23,14,3,planted,1022,4339,1.6,1.5714285714285714,22,756,1,0,0,1736,0,1736,4,False,2491,3207,2045,3,248.98420000135957
23,14,3,planted,1022,4339,1.7,1.7142857142857142,24,514,2,1,0,1032,1,1031,4,False,1544,1809,1055,3,127.13719999919704
23,14,3,planted,1022,4339,1.8,1.7857142857142858,25,500,2,1,0,1003,1,1002,4,False,1501,1757,1024,3,133.33000000056927
23,14,3,planted,1022,4339,1.9,1.9285714285714286,27,402,2,1,0,749,1,748,4,False,1149,1264,680,3,74.19329999902402
23,14,3,planted,1022,4339,2.0,2.0,28,401,2,1,0,748,1,747,4,False,1147,1263,680,3,71.43639999958395
23,14,3,planted,1022,4339,2.1,2.0714285714285716,29,213,3,0,0,291,0,291,4,False,501,435,176,3,54.8188000011578
23,14,3,planted,1022,4339,2.2,2.2142857142857144,31,192,3,0,0,264,0,264,4,False,453,401,169,3,51.25369999950635
23,14,3,planted,1022,4339,2.3,2.2857142857142856,32,188,3,0,0,260,0,260,4,False,445,396,168,3,58.4117000016704
23,14,3,planted,1022,4339,2.4,2.4285714285714284,34,176,3,0,0,238,0,238,4,False,411,362,154,3,48.235800000838935
23,14,3,planted,1022,4339,2.5,2.5,35,160,3,0,0,194,0,194,4,False,351,278,99,3,46.072600000115926
23,14,3,planted,1022,4339,2.6,2.5714285714285716,36,145,3,0,0,174,0,174,4,False,316,253,94,3,148.73199999965436
23,14,3,planted,1022,4339,2.7,2.7142857142857144,38,107,3,0,0,86,0,86,4,False,190,108,24,3,50.754800000504474
23,14,3,planted,1022,4339,2.8,2.7857142857142856,39,82,2,0,0,58,0,58,4,False,138,65,7,3,47.662899998613284
23,14,3,planted,1022,4339,2.9,2.9285714285714284,41,54,1,0,0,34,0,34,4,False,87,37,3,3,30.237699998906464
